step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
58,0.002950752950752951,100.6050807455426,0.002346648498516693,0.15991535350066433,0.11609686609686609,3.4324507996199713,3.43,3.47,3.45,0.040000000000000036,0.5591964992304481,0.05231674461945593,13.52457783929358,-13.870841233716899,6.132881751971292,-16,894.714398768717,0.0,0.0,6118.240000000003,-90369.08064674675,-84250.84064674674,-5491.921279391954,90012.81433232638,95504.73561171834,270.05240618767857
59,0.0030016280016280017,100.46856700307836,-0.0013578483801084706,0.16351933683260902,0.11604599104599105,3.3558951396627776,3.36,3.4,3.38,0.040000000000000036,0.5520399103964294,0.052532256239749685,13.537525647055409,-13.874356426062132,6.046781020579961,-13,717.6518835153582,0.0,0.0,5110.180000000004,-72580.75293013996,-67470.57293013996,-4362.663681561611,72101.45634384816,76464.12002540976,268.21973214659374
60,0.0030525030525030525,100.62141698448067,0.0015202150580387898,0.166054396978914,0.11599511599511599,3.4401813377307775,3.44,3.48,3.46,0.040000000000000036,0.5600534090208136,0.05231413711990156,13.516439615614932,-13.876116830253903,6.137671178472014,-7,392.0373863145695,0.0,0.0,3046.060000000004,-39818.59902071234,-36772.539020712335,-2408.126936411544,39447.357321864234,41855.48425827578,266.6913647403562
61,0.0031033781033781033,100.35613320151586,-0.0026399360206017415,0.17569691770254978,0.11594424094424094,3.2927478264089842,3.2800000000000002,3.3200000000000003,3.3000000000000003,0.040000000000000036,0.5461209965021222,0.05271128962260316,13.5413930105806,-13.877428391834725,5.972733499273461,-7,392.0373863145695,9.752688763083995,9.752688763083995,3046.060000000004,-39818.59902071234,-36772.539020712335,-2304.923478486289,39343.35616095907,41648.279639445354,265.8936617604486
62,0.003154253154253154,100.30349076210003,-0.0005246939028760691,0.1714984940381115,0.1158933658933659,3.263365779551741,3.25,3.29,3.27,0.040000000000000036,0.5433418815843489,0.052792096244057465,13.541982848225881,-13.878065457486779,5.937880232587535,-14,760.6786342180885,0.0,0.0,5348.920000000004,-76796.45182453217,-71447.53182453217,-4568.7120913724375,76298.72236022091,80867.43445159335,282.478444316308
63,0.003205128205128205,100.3291912125849,0.00025619405943715497,0.17136554517553118,0.11584249084249083,3.2766411637809654,3.2800000000000002,3.3200000000000003,3.3000000000000003,0.040000000000000036,0.5446961007891815,0.052770230626382066,13.53736637206429,-13.882057803695886,5.951092653624863,-14,760.6786342180885,-1.8959068867656015,-1.8959068867656015,5348.920000000004,-76796.45182453217,-71447.53182453217,-4587.297629293352,76318.27214379453,80905.56977308787,283.4426899690152
64,0.003256003256003256,100.42160654978872,0.0009206971505183374,0.17137581565427,0.11579161579161579,3.326498136504611,3.33,3.37,3.35,0.040000000000000036,0.5495660900367563,0.052656538075194076,13.527153799204129,-13.887794604281721,6.005162954970478,-14,760.6786342180885,-8.713891833370212,-8.713891833370212,5348.920000000004,-76796.45182453217,-71447.53182453217,-4657.097391106456,76388.57051627953,81045.66790738599,283.94130064091587
65,0.0033068783068783067,100.5338253139154,0.0011168523761788344,0.17197005153589065,0.11574074074074073,3.3877943221001914,3.39,3.43,3.41,0.040000000000000036,0.5554663799091925,0.05250579553371701,13.512652145521692,-13.891531912772688,6.071222880028186,-10,555.4663799091925,0.0,0.0,3992.840000000004,-56166.71043621318,-52173.870436213176,-3387.7943221001915,55843.16000554372,59230.954327643914,281.49524723035574
66,0.0033577533577533575,100.65913986131349,0.0012457151620010399,0.173014036256814,0.11568986568986568,3.457107425548145,3.45,3.49,3.47,0.040000000000000036,0.5620357770917894,0.05232304664497826,13.493277488125884,-13.891988940809865,6.1450905516772885,-6,337.22146625507366,0.0,0.0,2612.760000000004,-34199.46356594733,-31586.703565947326,-2074.264455328887,33944.422736006665,36018.68719133555,283.4547147304547
67,0.0034086284086284084,100.604153569863,-0.000546411537654106,0.17357586699735866,0.11563899063899064,3.4255754026777296,3.42,3.46,3.44,0.040000000000000036,0.5591573816551834,0.05242147392402468,13.49795648759048,-13.896305128009352,6.108974248973914,-6,337.22146625507366,1.7270372619636305,1.7270372619636305,2612.760000000004,-34199.46356594733,-31586.703565947326,-2055.345241606638,33925.8801781798,35981.22541978644,283.8313706258414
68,0.003459503459503459,100.53127081673824,-0.0007247132775036237,0.17434363053056023,0.11558811558811558,3.3842547074667735,3.37,3.41,3.39,0.040000000000000036,0.5553328981232882,0.05254425716641566,13.504032238296391,-13.90006019409196,6.061910909193134,-12,666.3994777479459,0.0,0.0,4658.640000000004,-67293.80202044366,-62635.162020443655,-4061.1056489601283,66993.98636961168,71055.09201857181,297.71870020790084
69,0.00351037851037851,100.66679073722649,0.0013471296883899116,0.176067430943066,0.11553724053724053,3.459288147422839,3.46,3.5,3.48,0.040000000000000036,0.5624413867221888,0.05234517506876774,13.483224794682425,-13.9002250672013,6.14194598479751,-9,506.19724804996997,0.0,0.0,3620.580000000004,-51167.56404001707,-47546.984040017065,-3113.3593326805553,50957.252441206256,54070.61177388681,296.90906850863394
70,0.003561253561253561,100.63665674716282,-0.0002993887155474541,0.15996801511908676,0.11548636548636548,3.441656022373188,3.44,3.48,3.46,0.040000000000000036,0.560864730236398,0.05240489545897113,13.48458716011086,-13.90401807112444,6.120996253935653,-9,506.19724804996997,1.4189908372117088,1.4189908372117088,3620.580000000004,-51167.56404001707,-47546.984040017065,-3097.490420135869,50941.99869836326,54039.48911849913,297.52423821033153
71,0.003612128612128612,100.435485297628,-0.0020009884473549946,0.16584580038269334,0.11543549043549042,3.3291810618106723,3.3200000000000003,3.36,3.34,0.03999999999999959,0.5502905306402885,0.0527183034767277,13.505100606993631,-13.907978642125082,5.995663437536774,-7,385.203371448202,0.0,0.0,2956.540000000004,-39016.09292941291,-36059.55292941291,-2330.4267432674706,38688.087549682634,41018.5142929501,298.10787700225774
72,0.003663003663003663,100.25711604155033,-0.001777537406487424,0.1697465077689969,0.11538461538461538,3.2311587809745177,3.22,3.2600000000000002,3.24,0.040000000000000036,0.5408626115363431,0.052967813891173714,13.514906700400658,-13.904094390909172,5.88394232611853,-7,385.203371448202,6.599543372761843,6.599543372761843,2956.540000000004,-39016.09292941291,-36059.55292941291,-2261.8111466821624,38619.37911087881,40881.19025756097,298.0150347837334
73,0.003713878713878714,100.11265045652384,-0.0014419901024404667,0.17042865291926731,0.11533374033374033,3.152869194668064,3.14,3.18,3.16,0.040000000000000036,0.5331932960136252,0.053151251519316475,13.516693663371495,-13.896129249679548,5.79281297778854,-15,799.7899440204378,0.0,0.0,5500.380000000005,-80523.5288213366,-75023.1488213366,-4729.303792002096,80069.09110436086,84798.39489636297,316.6384910221677
74,0.0037647537647537647,100.19086323939388,0.0007809427343724087,0.16992702048348451,0.11528286528286527,3.194026836995455,3.2,3.24,3.22,0.040000000000000036,0.5373431547896199,0.053072392889819145,13.511773269468376,-13.905449933781487,5.838252588611876,-15,799.7899440204378,-6.224788163992116,-6.224788163992116,5500.380000000005,-80523.5288213366,-75023.1488213366,-4791.0402554931825,80131.64490159418,84922.68515708736,317.45582476440177
75,0.0038156288156288155,100.21333823472163,0.00022429664903878327,0.1649943237600065,0.11523199023199023,3.2054094293007154,3.21,3.25,3.23,0.040000000000000036,0.5385321762279677,0.053057070959765244,13.507969555206218,-13.90990801729491,5.849486685206283,-11,592.3853938507644,0.0,0.0,4216.300000000005,-59739.86571887971,-55523.565718879705,-3525.950372230787,59364.91783927545,62890.86821150623,315.4017481649571
76,0.0038665038665038664,100.32205903955627,0.001084305483864678,0.16692232012918143,0.11518111518111518,3.2635643396115697,3.2600000000000002,3.3000000000000003,3.2800000000000002,0.040000000000000036,0.5442910075011781,0.05293132489275004,13.499248711339893,-13.91883762694943,5.913494082475699,-5,272.14550375058906,0.0,0.0,2260.180000000005,-27614.346913686975,-25354.16691368697,-1631.7821698057849,27302.197294616377,28933.979464422162,316.2482111236204
77,0.003917378917378918,100.25490225484077,-0.0006696361016896793,0.16494049184729961,0.11513024013024012,3.226422911862727,3.21,3.25,3.23,0.040000000000000036,0.5407304053286865,0.053029277225333564,13.500163708295517,-13.918281138630107,5.869852088908437,-13,702.9495269272925,0.0,0.0,4860.020000000005,-70806.72165902128,-65946.70165902127,-4194.349785421545,70474.13611218227,74668.48589760381,333.0846677394584
78,0.003968253968253968,100.27992724489592,0.0002495824814814607,0.16232010240387335,0.11507936507936507,3.239263049091413,3.24,3.2800000000000002,3.2600000000000002,0.040000000000000036,0.5420543749925003,0.05300937323676367,13.495868179802327,-13.922546685590424,5.882616654365426,-13,702.9495269272925,-1.7211605629578344,-1.7211605629578344,4860.020000000005,-70806.72165902128,-65946.70165902127,-4211.041963818837,70491.7274171029,74702.76938092173,333.9837942627928
79,0.004019129019129019,100.37849798554761,0.0009824730605491367,0.1621991423764755,0.11502849002849003,3.2922424760339553,3.29,3.33,3.31,0.040000000000000036,0.5472716676785997,0.05289087799431903,13.48622067509148,-13.929509552176366,5.940308818210631,-6,328.3630006071598,0.0,0.0,2556.880000000005,-33208.16880302644,-30651.288803026437,-1975.3454856203732,32960.58479497416,34935.93028059453,333.95050632735
80,0.00407000407000407,100.32986442365348,-0.0004846191983453139,0.16046231060775495,0.11497761497761497,3.264980631780084,3.25,3.29,3.27,0.040000000000000036,0.5446956942659771,0.05296798157879585,13.4868289997643,-13.930642011818096,5.908040182586763,-6,328.3630006071598,1.5455840475735272,1.5455840475735272,2556.880000000005,-33208.16880302644,-30651.288803026437,-1958.9883790680503,32944.61533266039,34903.603711728436,334.33815056590174
81,0.004120879120879121,100.40188398732519,0.0007175702631206423,0.16011457776755947,0.11492673992673992,3.30363774613339,3.29,3.33,3.31,0.040000000000000036,0.548505682408133,0.05288213155684012,13.478341159092345,-13.93589186498102,5.949454625684318,-10,548.505682408133,0.0,0.0,3888.800000000005,-55312.01393886634,-51423.213938866335,-3303.63774613339,55071.00389153,58374.64163766339,344.1522065302779
82,0.004171754171754171,100.29773266359513,-0.001037882730593164,0.16009587508206402,0.11487586487586487,3.246088361688713,3.24,3.2800000000000002,3.2600000000000002,0.040000000000000036,0.5429881022624015,0.05303355357734312,13.482934798758082,-13.934944211055079,5.883297018924496,-6,325.79286135744087,0.0,0.0,2592.7200000000053,-32975.53983191824,-30382.819831918237,-1947.6530170132278,32676.285312136315,34623.93832914954,345.81246320484934
83,0.004222629222629223,100.24068990337463,-0.0005688960851373959,0.16033317785080337,0.11482498982498981,3.214492289895219,3.2,3.24,3.22,0.040000000000000036,0.5399576929287938,0.053117720226900596,13.48300257989503,-13.93466646132646,5.845882542399217,-10,539.9576929287938,0.0,0.0,3888.6400000000053,-54444.643703194175,-50556.00370319417,-3214.492289895219,54125.731657816796,57340.22394771202,355.2356647274064
84,0.004273504273504273,100.18074236393738,-0.000598214876990054,0.16074130950551307,0.11477411477411477,3.18150985370373,3.18,3.22,3.2,0.040000000000000036,0.5367673559613589,0.05320243449661071,13.482382048818101,-13.933417174290437,5.806679829382058,-10,539.9576929287938,3.1903369674348596,3.1903369674348596,3888.6400000000053,-54444.643703194175,-50556.00370319417,-3181.50985370373,54093.3625227255,57274.87237642924,355.8489658276012
85,0.004324379324379324,99.99301006967646,-0.001875693961060831,0.16554229873130488,0.11472323972323972,3.0809720643546186,3.08,3.12,3.1,0.040000000000000036,0.5267535208411206,0.05342124697303269,13.481163904614316,-13.917948483382055,5.68920554035827,-7,368.7274645887844,0.0,0.0,2964.5800000000054,-37323.67384785596,-34359.093847855955,-2156.680445048233,36870.16907959259,39026.84952464082,354.39478668840457
86,0.004375254375254375,100.06952952885754,0.0007649554290967743,0.16329040949680076,0.11467236467236466,3.120726697741695,3.11,3.15,3.13,0.040000000000000036,0.5308330642444692,0.053352708440782715,13.478502273276245,-13.92930585968559,5.733559555719249,-7,368.7274645887844,-2.855680382344019,-2.855680382344019,2964.5800000000054,-37323.67384785596,-34359.093847855955,-2184.5086884191865,36898.38390576814,39082.892594187324,354.78136949300097
87,0.004426129426129426,99.99592775965459,-0.0007357769154255945,0.16346428340025068,0.11462148962148962,3.0810927137847557,3.0700000000000003,3.11,3.09,0.03999999999999959,0.526897272388364,0.05344209466526654,13.47524994168436,-13.924063383274333,5.685969649483146,-7,368.7274645887844,-0.1006260830703809,-0.1006260830703809,2964.5800000000054,-37323.67384785596,-34359.093847855955,-2156.764899649329,36871.24491202068,39028.00981167001,355.38616451539565
88,0.004477004477004476,99.99796864265748,2.0409452885859224e-05,0.1610903635620585,0.11457061457061457,3.0814596875883424,3.0700000000000003,3.11,3.09,0.03999999999999959,0.5270003062141473,0.05345193248489414,13.472298302799208,-13.927192147758202,5.6847075151890865,-7,368.7274645887844,-0.17274976111866636,-0.17274976111866636,2964.5800000000054,-37323.67384785596,-34359.093847855955,-2157.0217813118397,36871.99744163586,39029.019222947696,355.88181246806926
89,0.004527879527879528,100.07351422461251,0.0007551859411711042,0.1623450068843784,0.11451973951973951,3.1207156445635036,3.11,3.15,3.13,0.040000000000000036,0.5310302496841712,0.05338406937663527,13.469547633114223,-13.938373247182138,5.728431697681981,-3,159.30907490525138,0.0,0.0,1720.5000000000055,-16367.487510675412,-14646.987510675406,-936.214693369051,15942.618973640534,16878.833667009585,359.41676959607685
90,0.004578754578754579,100.14373996312526,0.0007014953998597499,0.16292675840621712,0.11446886446886446,3.157429687739622,3.14,3.18,3.16,0.040000000000000036,0.5347721419698743,0.05331703989746221,13.465537643793512,-13.947776106924112,5.768847600413802,-3,159.30907490525138,-1.1225676857109192,-1.1225676857109192,1720.5000000000055,-16367.487510675412,-14646.987510675406,-947.2289063218866,15953.806571077537,16901.035477399422,359.59015408024425
91,0.004629629629629629,100.24843669677693,0.001044918468603703,0.16312654061634402,0.11441798941798942,3.213000520908004,3.2,3.24,3.22,0.040000000000000036,0.5403446918268345,0.0532027680273636,13.458803076275418,-13.958236327364801,5.830249900396268,-5,270.1723459134173,0.0,0.0,2368.4600000000055,-27481.91280981544,-25113.452809815433,-1606.500260454002,27084.355316520934,28690.855576974936,364.4022462514986
92,0.004680504680504681,100.23302584103237,-0.00015373846120087984,0.1555896250236336,0.11436711436711436,3.203969514095043,3.19,3.23,3.21,0.040000000000000036,0.5395214062058231,0.05323385102347131,13.456540141590436,-13.960179308681624,5.818300400323345,-5,270.1723459134173,0.41164281050572527,0.41164281050572527,2368.4600000000055,-27481.91280981544,-25113.452809815433,-1601.9847570475215,27080.191729471895,28682.176486519416,364.75416260894053
93,0.004731379731379731,100.16655019731392,-0.0006634310059015061,0.1558471337043038,0.11431623931623931,3.1675121046499726,3.16,3.2,3.18,0.040000000000000036,0.5359759303787953,0.05332612570956864,13.45600299706945,-13.95833152275586,5.775181856656297,-1,53.597593037879534,0.0,0.0,1104.3800000000056,-5789.451631729797,-4685.071631729791,-316.75121046499726,5368.685993483964,5685.437203948961,366.86315128917613
94,0.004782254782254782,100.15410136340736,-0.00012428907180200922,0.15517186562039506,0.11426536426536425,3.160133808234221,3.14,3.18,3.16,0.040000000000000036,0.5353078151443044,0.05335265024662085,13.453360007827746,-13.960227914087746,5.765046348484526,-10,535.3078151443044,0.0,0.0,3966.2000000000057,-54037.118307086785,-50070.91830708678,-3160.133808234221,53613.273178586795,56773.40698682101,382.22106326579524
95,0.004833129833129833,99.88934981987725,-0.0026469419172829444,0.1642902488223512,0.1142144892144892,3.01957471600776,3.0100000000000002,3.0500000000000003,3.0300000000000002,0.040000000000000036,0.5211372345085284,0.05364107180432929,13.44868130682211,-13.933157657971893,5.600677064988844,-10,535.3078151443044,14.170580635775991,14.170580635775991,3966.2000000000057,-54037.118307086785,-50070.91830708678,-3019.5747160077603,53471.54960826361,56491.12432427137,381.0565851690699
96,0.004884004884004884,99.66285931872103,-0.0022699883843913617,0.1710581822871363,0.11416361416361416,2.902212646240393,2.9,2.94,2.92,0.040000000000000036,0.5089562228095642,0.053836984605308044,13.430673851434447,-13.897285671416588,5.45951178276688,-4,203.58248912382567,-2.842170943040401e-14,-2.842170943040401e-14,2226.0800000000063,-20978.07684217592,-18751.996842175915,-1160.8850584961574,20289.612973302894,21450.498031799052,376.73107263082056
97,0.004934879934879934,99.4562970470449,-0.0020747611585358477,0.16598623038796684,0.1141127391127391,2.797526248571536,2.7800000000000002,2.82,2.8,0.03999999999999959,0.49780939332689433,0.05397361253296285,13.403026277737082,-13.85422263950714,5.330520156040149,-4,203.58248912382567,4.458731793067926,4.458731793067926,2226.0800000000063,-20978.07684217592,-18751.996842175915,-1119.0104994286144,20247.560511875992,21366.571011304608,376.55317027146157
98,0.004985754985754986,99.30086257988833,-0.001564064400345518,0.16673247281305173,0.11406186406186405,2.7200989898676653,2.71,2.75,2.73,0.040000000000000036,0.48940014653046954,0.054051879313770736,13.374574864558294,-13.815847209968826,5.232902563076804,0,0.0,0.0,0.0,1142.0000000000064,-763.1708618581033,378.82913814190306,0.0,0.0,0.0,378.82913814190306
99,0.005036630036630036,99.36325552087177,0.0006281249339968406,0.16285323073597638,0.11401098901098901,2.7500354664848743,2.73,2.77,2.75,0.040000000000000036,0.4927581948832708,0.05404016363288609,13.382512992951307,-13.835946970987603,5.268678442062531,-4,197.10327795330832,0.0,0.0,2249.9200000000064,-20348.973474302653,-18099.053474302647,-1100.0141865939497,19584.823371275987,20684.837557869938,385.7557103793879
100,0.005087505087505087,99.22225353102954,-0.0014200634699936027,0.15603448234640327,0.11396011396011395,2.680391030655322,2.67,2.71,2.69,0.040000000000000036,0.48511941293426336,0.054100291415572835,13.353445342618615,-13.798498124009265,5.179971550123346,-4,197.10327795330832,3.0555127796029637,3.0555127796029637,2249.9200000000064,-20348.973474302653,-18099.053474302647,-1072.156412262129,19557.03141688014,20629.18782914227,385.82153031536654
101,0.005138380138380138,99.16347139660755,-0.0005926044947410747,0.15609444992285096,0.1139092389092389,2.6512670062864103,2.64,2.68,2.66,0.040000000000000036,0.4819227475634614,0.05412650963280559,13.338134624903304,-13.783141930134503,5.141619915013791,-7,337.34592329442296,0.0,0.0,3053.8600000000065,-34256.61637154834,-31202.756371548334,-1855.8869044004873,33452.39281536867,35308.27971976916,393.7495394198486
102,0.005189255189255189,99.36592544037812,0.002039537893887504,0.16426123129575187,0.11385836385836386,2.749238805581392,2.74,2.7800000000000002,2.7600000000000002,0.040000000000000036,0.4928614733389112,0.054075170802415855,13.373974253006537,-13.845252997209194,5.263034281831385,-10,492.86147333891125,0.0,0.0,3887.8000000000065,-49710.33556941588,-45822.53556941588,-2749.2388055813917,48973.63641222916,51722.87521781056,401.862037231891
